title,region,publisher,productId,upc,releaseDate,rating
Tombs & Treasure,US,Infocom,NES-2T,,June 1991,
Toobin',US,Tengen,,031763019121,December 1989,
Top Gun,US,Konami,NES-TG-USA,,November 1987,
Top Gun: The Second Mission,US,Konami,NES-OG-USA,,January 1990,
Top Players Tennis,US,Asmik Corporation of America,NES-W1,096066890013,January 1990,
Top Rider,JP,Kaken,VRE-R1,4959020001022,12/17/88,
Top Striker,JP,Namco,,4907892000810,10/22/92,
Total Funpak,AU,HES Interactive,,,1990,
Total Recall,US,Acclaim,NES-L4-USA,,August 1990,
Totally Rad,US,Jaleco Entertainment,NES-4T,,March 1991,
Touchdown Fever,US,SNK,NES-T7,018484245008,February 1991,
Touhou Kenbun Roku,JP,Natsume,NAT-N1,4988635100011,11/10/88,
Toujin Makyou Den: Heracles no Eikou,JP,Data East,DFC-HE,4961082610036,06/12/87,
Toukon Club,JP,Jaleco Entertainment,JF-37,4907859101468,07/24/92,
Tower of Radia,US,Tecmo,,,Canceled,
Toxic Crusaders,US,Bandai,NES-TX,,April 1992,
Track & Field,US,Konami,NES-TR,,April 1987,
Track & Field II,US,Konami,NES-F2,083717110125,June 1989,
Transformers: Convoy no Nazo,JP,Takara,TFC-TF,4904880015108,12/05/86,
Treasure Master,US,American Softworks,NES-7U,,December 1991,
Trog!,US,Acclaim,NES-4A-USA,,October 1991,
Trojan,US,Capcom,NES-TJ,,February 1987,
Trolls on Treasure Island,US,American Video Entertainment,,,1994,
Tsuppari Oozumou,JP,Tecmo,TCF-TM,4960677250053,09/18/87,
Tsuppari Wars,JP,Sammy Studios,SAC-7W,4991694003018,06/28/91,
Tsuri Kichi Sanpei: Blue Marlin Hen,JP,Victor Interactive Software,VFR-Y1-04,4988002144303,03/17/88,
Tsurupika Hagemaru: Mezase! Tsuruseko no Akashi,JP,Jaleco Entertainment,JF-34,4907859101437,12/13/91,
Twin Cobra,US,American Sammy,NES-QT-USA,039471885045,January 1990,
Twin Dragons,EU,Broke Studio,,,01/31/18,
Twin Eagle,US,Romstar,NES-2E,095474100103,October 1989,
TwinBee,US,Konami,,Nintendo Switch Online,11/14/18,
TwinBee 3: Poko Poko Dai Maou,JP,Konami,RC841,4988602552331,09/29/89,
U-four-ia: The Saga,US,SunSoft,FFPE,Virtual Console Wii,08/23/10,E
Uchuu Keibitai SDF,JP,HAL Labs,HAL-UI,4988610101170,09/07/90,
Uchuusen Cosmo Carrier,JP,Jaleco Entertainment,JF-16,4907859101161,11/06/87,
Ultima: Exodus,US,Pony Canyon,NES-UL,022909100049,February 1989,
Ultima: Quest of the Avatar,US,Pony Canyon,NES-US,022909100117,December 1990,
Ultima: Warriors of Destiny,US,"FCI, Inc.",NES-UT,,January 1993,
Ultimate Air Combat,US,Activision,NES-3Z-USA,,April 1992,
Ultimate Basketball,US,American Sammy,NES-UJ-USA,039471885083,September 1990,
Ultimate Frogger Champion,US,RetroZone,KHG-UF-GBL,,2009,
Ultimate League Soccer,US,American Video Entertainment,,021619110089,1992,
Ultraman Club 2: Kaette Kita Ultraman Club,JP,Bandai,SHI-UU,4902425281261,04/07/90,
Ultraman Club 3: Mata Mata Shutsugeki!! Ultra Kyoudai,JP,Yutaka,SHI-3I,4902425340098,12/29/91,
Ultraman Club: Kaijuu Dai Kessen!!,JP,Angel (Bandai),ANG-UA,4994068800091,12/25/92,
Ultraman Club: Supokon Fight! (Datach),JP,Bandai,,4902425388465,04/23/93,
Uncharted Waters,US,Koei,NES-QK,040198000352,November 1991,
Uninvited,US,Kemco,NES-UV,044499000134,June 1991,
Universal Wrestling Corporation,US,Seta Corporation,,,Canceled,
Urban Champion,US,Nintendo,NES-UC,045496630188,June 1986,
Urusei Yatsura: Lum no Wedding Bell,JP,Jaleco Entertainment,JF-10,4907859101109,10/23/86,
Ushio to Tora: Shinen no Daiyou,JP,Yutaka,SHI-RA,4902425390451,07/09/93,
Utsurun Desu.: Kawauso Hawaii e Iku,JP,Takara,TFC-U9,4904880048540,03/06/92,
Valkyrie no Bouken: Toki no Kagi Densetsu,JP,Namco,NWB-3900,4907892000179,08/01/86,
Vegas Connection: Casino Kara Ai o Komete,JP,Sigma Ent. Inc.,SEI-1B,4983094000025,11/24/89,
Vegas Dream,US,HAL Labs,NES-LS,,March 1990,
Venice Beach Volleyball,US,American Video Entertainment,,,1991,
Venus Senki,JP,Varie,VRE-R2,4959020001039,10/14/89,
Vice: Project Doom,US,American Sammy,NES-9G-USA,,November 1991,
Videomation,US,THQ,NES-V8,,June 1991,
Vindicators,US,Tengen,,,November 1989,
Volguard II,JP,DB Soft,DBF-VL,4988605000013,12/07/85,
Volleyball,US,Nintendo,NES-VB,,March 1987,
WCW World Championship Wrestling,US,"FCI, Inc.",NES-S9,,April 1990,
WWF King of the Ring,US,LJN Ltd.,NES-K6,,November 1993,
WWF WrestleMania,US,Acclaim,NES-HN-USA,,January 1989,
WWF WrestleMania Challenge,US,LJN Ltd.,NES-W9,,November 1990,
WWF WrestleMania: Steel Cage Challenge,US,LJN Ltd.,NES-WS,,September 1992,
Wacky Races,US,Atlus,NES-WE,730865200030,May 1992,
Wagyan Land,JP,Namco,,4907892000520,02/09/89,
Wagyan Land 2,JP,Namco,WL2-5800,4907892000711,12/14/90,
Wagyan Land 3,JP,Namco,,4907892000827,12/08/92,
Wai Wai World,JP,Konami,RC825,4988602534283,01/14/88,
Wai Wai World 2: SOS!! Paseri Jou,JP,Konami,RC850,4988602563924,01/05/91,
Wait and See,AS,Dragon Co,,,1990,
Wall Street Kid,US,Sofel,NES-ZM,,June 1990,
Wally Bear and the NO! Gang,US,American Video Entertainment,,,1992,
War on Wheels,US,Jaleco Entertainment,,,Canceled,
Wario's Woods,US,Nintendo,NES-WB,,12/10/94,K-A
Warpman,JP,Namco,08 NWM-4500,,07/12/85,
Wayne Gretzky Hockey,US,THQ,NES-ZY-USA,,January 1991,
Wayne's World,US,THQ,NES-Y8,,November 1993,
Werewolf: The Last Warrior,US,Data East,NES-W8,013252002197,November 1990,
Wheel of Fortune,US,GameTek,NES-WF,,September 1988,
Wheel of Fortune: Family Edition,US,GameTek,NES-W3,,March 1990,
Wheel of Fortune: Featuring Vanna White,US,GameTek,NES-Y6,,January 1992,
Wheel of Fortune: Junior Edition,US,GameTek,NES-WJ,,October 1989,
Where in Time is Carmen Sandiego?,US,Konami,NES-9K,,October 1991,
Where's Waldo?,US,THQ,NES-6W,,September 1991,
Who Framed Roger Rabbit,US,LJN Ltd.,NES-WL,475000016762,September 1989,
Whomp 'Em,US,Jaleco Entertainment,NES-4W,,March 1991,
Widget,US,Atlus,NES-W7,730865200047,November 1992,
Wild Gunman,US,Nintendo,NES-WG,,October 1985,
Willow,US,Capcom,NES-WI-USA,013388110148,December 1989,
Wily and Light no Rock Board: That's Paradise,JP,Capcom,CAP-BE,4976219017640,01/15/93,
"Win, Lose or Draw",US,Hi Tech Expressions,NES-IL,,March 1990,
Winter Games,US,Acclaim,NES-WM-USA,,September 1987,
Wisdom Tree NES Collection,US,Piko Interactive LLC,,,01/30/17,
Wit's,JP,Athena,ATH-XW,4988679000049,07/13/90,
Wizardry II: Legacy of Llylgamyn - The Third Scenario,JP,ASCII Entertainment,HSP-13,4988606100279,02/21/89,
Wizardry: Knight of Diamonds - The Second Scenario,US,ASCII Entertainment,,093992010300,April 1992,
Wizardry: Proving Grounds of the Mad Overlord,US,Nexoft,NES-GP,093992010256,July 1990,
Wizards & Warriors,US,Acclaim,NES-WW-USA,021481102045,December 1987,
Wizards & Warriors III: Kuros: Visions of Power,US,Acclaim,NES-8W-USA,021481105046,March 1992,
Wolverine,US,LJN Ltd.,NES-9W-USA,,October 1991,
Wonderland Dizzy,EU,Codemasters,,,Canceled,
Woody Poco,JP,DB Soft,DBF-UP,4988605000044,06/20/87,
World Boxing,JP,TSS,TSS-W7,4988635100158,09/08/90,
World Champ,US,Romstar,NES-5E,095474150108,April 1991,
World Games,US,Milton Bradley,NES-WV,,March 1989,
Worm Visitor,AS,Sachen,,Other,1992,
Wrath of the Black Manta,US,Taito Corporation,NES-WK,,April 1990,
Wrecking Crew,US,Nintendo,NES-WR,,October 1985,
Wurm: Journey to the Center of the Earth,US,Asmik Corporation of America,NES-WQ,096066900019,November 1991,
Xenophobe,US,SunSoft,NES-XE,,December 1988,
Xevious,US,Bandai,NES-XV,,September 1988,
Xexyz,US,Hudson Soft,NES-KO,039854000072,April 1990,
Xybots,US,Tengen,,,Canceled,
Yamamura Misa Suspense: Kyouto Hana no Misshitsu Satsujin Jiken,JP,Taito Corporation,DTF-YM,4988611880111,02/11/89,
Yamamura Misa Suspense: Kyouto Ryuu no Tera Satsujin Jiken,JP,Taito Corporation,TFC-KR5500,4988611870181,12/11/87,
Yamamura Misa Suspense: Kyouto Zaiteku Satsujin Jiken,JP,Hect,,4961508901090,11/02/90,
Yie Ar Kung Fu,JP,Konami,RC802,4988142186638,04/22/85,
Yo! Noid,US,Capcom,NES-YC-USA,013388110247,November 1990,
Yoshi,US,Nintendo,NES-YM,,June 1992,
Yoshi's Cookie,US,Nintendo,NES-CH-USA,045496630713,April 1993,
Youkai Club,JP,Jaleco Entertainment,JF-12,4907859101123,05/19/87,
Youkai Douchuuki,JP,Namco,,4907892000421,06/24/88,
Ys,JP,Victor Interactive Software,VFR-Y2-05,4988002149414,08/26/88,
Ys II,JP,Victor Interactive Software,VFR-Q2-09,4988002179503,05/25/90,
Ys III: Wanderers from Ys,JP,Victor Interactive Software,VFR-Q8-12,4988002222520,09/27/91,
Yume Penguin Monogatari,JP,Konami,KDS-U8,4988602564648,01/25/91,
Yuu Yuu Hakusho: Bakutou Ankoku Bujutsu Kai,JP,Bandai,,4902425416021,10/22/93,
Zanac,US,"FCI, Inc.",NES-ZA,,October 1987,
Zelda II: The Adventure of Link,US,Nintendo,NES-AL-USA,045496630331,December 1988,
Zen: Intergalactic Ninja,US,Konami,NES-ZN,,March 1993,
Zippy Race,JP,Irem,IF-01,4988142524003,07/18/85,
Zoda's Revenge: Star Tropics II,US,Nintendo,NES-6C,045496630676,March 1994,
Zoids 2: Zenebasu no Gyakushuu,JP,Toshiba EMI,FS-2009G,4988006039896,01/27/89,
Zoids: Chuuou Tairiku no Tatakai,JP,Toshiba EMI,FS-2006G,4988006017764,09/05/87,
Zoids: Mokushiroku,JP,Tomy Corporation,TOM-ZF,4904810371618,12/21/90,
Zombie Master,US,Activision,,,Canceled,
Zombie Nation,US,Meldac,NES-51,008433291019,September 1991,
Zunou Senkan Galg,JP,DB Soft,DBF-GA,4988605000020,12/14/85,
